,Precision,Recall,RMSE, R^2,time to fit,time to predict,rank,maxIter,regParam
231,0.9481067132936858,0.0916145142076402,0.8704456725831302,0.2137508041997853,55.477,6.078,165,10,0.1
232,0.954688379441258,0.0808723395148352,0.865155141682199,0.2232793356935613,56.898,6.135,165,10,0.001
233,0.933491696432182,0.1054329958415811,0.930611225287082,0.101302679568181,57.182,6.206,165,10,0.0031622776601680004
234,0.9234586498652736,0.1073140383532692,1.0145802555927874,-0.0681928975066803,57.409,6.012,165,10,0.01
235,0.9594861428355346,0.0724519495747614,0.8540994742204596,0.2430036556816783,58.046,6.14,165,10,0.031622776601683
236,0.9475264285234002,0.1024369069790698,0.8881444507089623,0.1814521231508843,57.335,6.021,165,10,0.0001
237,0.9480291332723008,0.0966964628405242,0.8783415184568583,0.1994219158340516,58.989,6.085,165,10,1e-05
238,0.9522274086774086,0.0901834904437625,0.8711002996413382,0.2125677469296297,61.055,6.085,170,10,0.1
239,0.9492849488230332,0.079762117575049,0.8651991181195676,0.2232003711839064,75.835,8.015,170,10,0.001
240,0.9413787034572396,0.1097986592557223,0.930124761089109,0.1022419972840067,66.475,8.19,170,10,0.0031622776601680004
241,0.9309920457561282,0.107470964149733,1.022523793764733,-0.0849849611694328,69.493,8.239,170,10,0.01
242,0.9587246309833072,0.072990631103403,0.8540649343741218,0.2430648804207545,81.07,8.492,170,10,0.031622776601683
243,0.9503565937633984,0.1083775803267197,0.8855544438340716,0.1862192607255675,74.751,7.859,170,10,0.0001
244,0.9499939534642272,0.1000909518840294,0.8771960519174763,0.2015086609650208,79.562,8.745,170,10,1e-05
245,0.954569939400374,0.0914419521609785,0.8706188498802511,0.2134379206744495,74.908,8.342,175,10,0.1
246,0.9454616614231048,0.081707762637456,0.8652262698689787,0.2231516152400559,75.234,8.38,175,10,0.001
247,0.9409173907651692,0.1108887789505563,0.9232455225096,0.1154725942512649,76.411,8.046,175,10,0.0031622776601680004
